596.433,15,15,6,2,-1,0,7,0,1
596.907,15,15,8,5,8,2,0,4,1
597.381,18,18,6,5,-1,3,1,1,-1
597.855,18,18,5,5,4,5,0,0,2
598.329,18,18,1,2,1,0,2,-3,1
598.804,18,18,7,7,4,4,5,2,4
599.278,16,16,7,3,-2,-1,1,-3,1
599.752,19,19,6,6,4,1,-2,2,-1
600.227,18,18,9,4,3,3,3,0,-3
600.701,13,13,0,1,1,-2,-4,-5,1
601.176,16,16,4,4,6,1,0,-1,7
601.65,14,14,8,1,1,0,-1,4,0
602.125,19,19,8,3,6,4,3,1,0
602.599,14,14,7,2,4,-4,0,0,2
603.074,18,18,5,2,1,1,-1,-3,1
603.549,21,21,8,5,6,4,1,2,2
604.023,20,20,6,7,3,4,4,3,2
604.498,19,19,6,6,6,5,0,-1,4
604.973,18,18,9,5,4,5,9,1,7
605.448,17,17,-1,7,1,-4,0,-4,-2
605.922,15,15,4,9,4,1,-1,0,2
606.397,17,17,3,1,1,0,-5,-4,1
606.872,20,20,8,3,5,5,7,5,7
607.347,16,16,4,5,-1,1,-1,1,0
607.822,18,18,8,6,6,1,3,3,1
608.297,13,13,1,7,2,0,0,0,-5
608.772,21,21,6,6,6,7,1,1,3
609.247,11,11,3,3,9,0,0,2,-1
609.723,16,16,8,3,3,2,2,0,4
610.198,14,14,8,5,3,6,-1,3,4
610.673,13,13,8,5,6,4,0,1,0
611.148,14,14,5,-2,1,2,-1,0,1
611.623,18,18,8,3,5,-3,3,5,3
612.099,18,18,4,7,5,0,-2,1,5
612.574,16,16,6,2,1,3,0,-3,0
613.05,17,17,8,4,2,4,1,0,2
613.525,14,14,6,3,1,0,3,4,-5
614.001,19,19,4,6,3,5,5,6,8
614.476,15,15,8,8,3,3,0,0,5
614.952,16,16,9,4,0,5,1,4,-1
615.427,16,16,8,7,4,2,1,1,0
615.903,12,12,5,1,-1,-1,-1,-1,-2
